value,score,parameter
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.9558256373328426,-2819.4834246351193,size
0.7737908929676486,-2820.475525239056,size
0.6311348803602242,-2822.499918966898,size
1.1377236598285319,-2820.211444790151,size
1.1377236598285319,-2820.211444790151,size
1.1377236598285319,-2820.211444790151,size
1.1377236598285319,-2820.211444790151,size
1.1377236598285319,-2820.211444790151,size
1.0138382017163734,-2819.533064700745,size
1.0138382017163734,-2819.533064700745,size
1.0424186893290506,-2819.6210074753208,size
1.0424186893290506,-2819.6210074753208,size
1.0424186893290506,-2819.6210074753208,size
1.0424186893290506,-2819.6210074753208,size
1.0424186893290506,-2819.6210074753208,size
1.0424186893290506,-2819.6210074753208,size
0.9761644756456974,-2819.4810442092457,size
0.9761644756456974,-2819.4810442092457,size
0.9761644756456974,-2819.4810442092457,size
0.9761644756456974,-2819.4810442092457,size
0.9761644756456974,-2819.4810442092457,size
0.9761644756456974,-2819.4810442092457,size
1.1108067657746747,-2819.9988491429285,size
1.1108067657746747,-2819.9988491429285,size
1.1108067657746747,-2819.9988491429285,size
1.1108067657746747,-2819.9988491429285,size
1.1108067657746747,-2819.9988491429285,size
1.047775941829326,-2819.6421126867403,size
1.047775941829326,-2819.6421126867403,size
0.8960762490866917,-2819.6153054031174,size
0.8960762490866917,-2819.6153054031174,size
0.8960762490866917,-2819.6153054031174,size
1.129078378230419,-2820.1392677750514,size
1.129078378230419,-2820.1392677750514,size
0.7685355533152627,-2820.530490945328,size
0.9935836654747963,-2819.4960202727875,size
0.8711119767956874,-2819.726091528373,size
0.8711119767956874,-2819.726091528373,size
0.8711119767956874,-2819.726091528373,size
0.8711119767956874,-2819.726091528373,size
0.8711119767956874,-2819.726091528373,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.848964596945949,-2819.852078002025,size
0.8811251697505136,-2819.677689870174,size
0.8811251697505136,-2819.677689870174,size
0.8811251697505136,-2819.677689870174,size
0.8811251697505136,-2819.677689870174,size
0.8811251697505136,-2819.677689870174,size
0.8811251697505136,-2819.677689870174,size
0.9976991306547236,-2819.501842100238,size
0.9976991306547236,-2819.501842100238,size
0.9976991306547236,-2819.501842100238,size
0.9976991306547236,-2819.501842100238,size
0.9976991306547236,-2819.501842100238,size
1.083980346203315,-2819.822701236905,size
1.083980346203315,-2819.822701236905,size
1.060771029369597,-2819.699339017015,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
1.2195061367567057,-2821.0741995889566,size
0.7273204535198791,-2821.013430385699,size
0.7273204535198791,-2821.013430385699,size
0.7273204535198791,-2821.013430385699,size
0.7273204535198791,-2821.013430385699,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8142954426437842,-2820.1018870680555,size
0.8759449605894734,-2819.7020657962225,size
0.8759449605894734,-2819.7020657962225,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.7422873438130985,-2820.827402790526,size
0.8147798423993741,-2820.097953006856,size
0.8147798423993741,-2820.097953006856,size
0.8147798423993741,-2820.097953006856,size
0.8147798423993741,-2820.097953006856,size
1.3331581843388591,-2822.79999228947,size
1.3331581843388591,-2822.79999228947,size
0.7000063192294468,-2821.3843115915192,size
0.7000063192294468,-2821.3843115915192,size
0.9539022517938149,-2819.4847615485974,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0284617700336842,-2819.57286405302,size
1.0070568860335587,-2819.518318666351,size
1.0070568860335587,-2819.518318666351,size
1.053533438818645,-2819.6664143217604,size
1.053533438818645,-2819.6664143217604,size
1.053533438818645,-2819.6664143217604,size
1.1248025802582047,-2820.104930270321,size
1.1248025802582047,-2820.104930270321,size
0.6456510403455281,-2822.2432683595534,size
0.8363672639480113,-2819.9354077427606,size
0.8363672639480113,-2819.9354077427606,size
0.9117578434731862,-2819.5625564662078,size
0.9117578434731862,-2819.5625564662078,size
0.9117578434731862,-2819.5625564662078,size
0.9117578434731862,-2819.5625564662078,size
0.9388498015847896,-2819.5018815647227,size
0.9388498015847896,-2819.5018815647227,size
0.9388498015847896,-2819.5018815647227,size
0.862596734304106,-2819.7714416501362,size
0.862596734304106,-2819.7714416501362,size
0.862596734304106,-2819.7714416501362,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.7256732689856283,-2821.0346468814632,size
0.5933748439062462,-2823.221326305643,size
0.5933748439062462,-2823.221326305643,size
0.5933748439062462,-2823.221326305643,size
0.5933748439062462,-2823.221326305643,size
0.5933748439062462,-2823.221326305643,size
0.5933748439062462,-2823.221326305643,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
1.3523177511384703,-2823.149595767156,size
0.9572092733017512,-2819.4825819083144,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.9110594297730383,-2819.5646301036063,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.7939973049799721,-2820.2780790456122,size
0.755809878888716,-2820.6697788232336,size
1.0720380427913685,-2819.755846782746,size
1.0720380427913685,-2819.755846782746,size
1.0720380427913685,-2819.755846782746,size
1.0720380427913685,-2819.755846782746,size
1.0720380427913685,-2819.755846782746,size
1.0720380427913685,-2819.755846782746,size
0.8067297355508535,-2820.16496819728,size
0.8067297355508535,-2820.16496819728,size
0.8067297355508535,-2820.16496819728,size
0.8067297355508535,-2820.16496819728,size
0.8219452341291243,-2820.0412303347534,size
0.8219452341291243,-2820.0412303347534,size
0.8219452341291243,-2820.0412303347534,size
0.8219452341291243,-2820.0412303347534,size
0.8219452341291243,-2820.0412303347534,size
0.8219452341291243,-2820.0412303347534,size
0.8462036882574562,-2819.869615802714,size
0.8462036882574562,-2819.869615802714,size
0.8462036882574562,-2819.869615802714,size
0.8462036882574562,-2819.869615802714,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
1.006482793716194,-2819.517178462842,size
0.7455085005566827,-2820.788956118278,size
1.1914794603224754,-2820.742150152371,size
1.1914794603224754,-2820.742150152371,size
1.1914794603224754,-2820.742150152371,size
0.8457013524209658,-2819.8728504825826,size
0.8304010339460067,-2819.9778343832068,size
0.8304010339460067,-2819.9778343832068,size
0.8304010339460067,-2819.9778343832068,size
0.8304010339460067,-2819.9778343832068,size
0.8304010339460067,-2819.9778343832068,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
0.8596285445336271,-2819.788155938372,size
1.3191103571402492,-2822.5542721995344,size
1.0440744819742618,-2819.6273752936827,size
1.0440744819742618,-2819.6273752936827,size
1.0440744819742618,-2819.6273752936827,size
0.9756428476539424,-2819.480837389121,size
0.9756428476539424,-2819.480837389121,size
0.9756428476539424,-2819.480837389121,size
0.9756428476539424,-2819.480837389121,size
0.9756428476539424,-2819.480837389121,size
0.9756428476539424,-2819.480837389121,size
0.9352705027888051,-2819.5076931206677,size
0.9352705027888051,-2819.5076931206677,size
0.9352705027888051,-2819.5076931206677,size
0.9352705027888051,-2819.5076931206677,size
0.9352705027888051,-2819.5076931206677,size
0.8849089645282215,-2819.660783693931,size
0.8849089645282215,-2819.660783693931,size
0.8849089645282215,-2819.660783693931,size
0.8849089645282215,-2819.660783693931,size
0.8849089645282215,-2819.660783693931,size
0.8849089645282215,-2819.660783693931,size
1.0521630493359282,-2819.6604780842786,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6117473250545984,-2822.860616057334,size
0.6814276145438846,-2821.659788033915,size
0.6814276145438846,-2821.659788033915,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.760906117127954,-2820.612945984135,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.8171003107852496,-2820.0792820203246,size
0.9100311515269423,-2819.567729848527,size
0.9100311515269423,-2819.567729848527,size
0.9100311515269423,-2819.567729848527,size
0.8792087522249121,-2819.6865419224055,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.0333859988765701,-2819.588719407941,size
1.282364051596445,-2821.9543790580205,size
0.7906330273642689,-2820.30942452875,size
0.7906330273642689,-2820.30942452875,size
0.7906330273642689,-2820.30942452875,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9642267348721933,-2819.479839788367,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9590842304054165,-2819.4815987751754,size
0.9169933937487154,-2819.5478287485016,size
0.9169933937487154,-2819.5478287485016,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
1.2122225988897382,-2820.9842920887095,size
